Tempo_s,Voltagem_V
0.029549837112426758,0.8201
0.12473106384277344,0.8203
0.1870715618133545,0.8201
0.25052738189697266,0.82
0.3462216854095459,0.8195
0.41104602813720703,0.8196
0.505382776260376,0.8199
0.600614070892334,0.8195
0.664900541305542,0.82
0.7606801986694336,0.8203
0.8238980770111084,0.8203
0.9191737174987793,0.82
0.9761788845062256,0.8194
1.06575608253479,0.8199
1.1612436771392822,0.8195
1.223884105682373,0.819
1.320420742034912,0.8199
1.3834900856018066,0.8194
1.4795098304748535,0.8191
1.5421772003173828,0.819
1.6364293098449707,0.819
1.6994903087615967,0.8195
1.7951874732971191,0.8194
1.8578882217407227,0.8186
1.9385511875152588,0.8194
2.0335586071014404,0.819
2.0969271659851074,0.8189
2.1925933361053467,0.819
2.256664752960205,0.8191
2.3510890007019043,0.819
2.4161252975463867,0.8185
2.511793375015259,0.819
2.575258255004883,0.8188
2.6669788360595703,0.8188
2.7315897941589355,0.8188
2.8274903297424316,0.8191
2.921020746231079,0.8193
2.984703302383423,0.8191
3.080216646194458,0.8191
3.1431381702423096,0.819
3.2382919788360596,0.8186
3.302619695663452,0.8189
3.39766263961792,0.8184
3.4615273475646973,0.819
3.5573644638061523,0.8188
3.6200110912323,0.8191
3.691986560821533,0.8191
3.786696672439575,0.8189
3.84954833984375,0.819
3.9452271461486816,0.8191
4.041764974594116,0.8188
4.105312824249268,0.819
4.200299263000488,0.8185
4.263235807418823,0.8188
4.344188690185547,0.8188
4.437894105911255,0.8183
4.501228094100952,0.8183
4.596850156784058,0.8179
4.660294055938721,0.818
4.733560085296631,0.8183
4.829630136489868,0.8179
4.892493724822998,0.818
4.988648414611816,0.8183
5.051530599594116,0.8178
5.147658586502075,0.8179
5.242242336273193,0.8179
5.305650234222412,0.8179
5.401244163513184,0.8176
5.461673736572266,0.8174
5.559766530990601,0.8181
5.616711854934692,0.8176
5.707588195800781,0.817
5.772220611572266,0.8176
5.867223262786865,0.8179
5.930369138717651,0.817
6.026353597640991,0.817
6.121896505355835,0.8174
6.18565559387207,0.8171
6.281647205352783,0.8174
6.34477686882019,0.8178
6.440219402313232,0.8174
6.503930330276489,0.817
6.600204706192017,0.8164
6.6620893478393555,0.8171
6.75111985206604,0.8176
6.813794374465942,0.8166
6.909932851791382,0.8166
6.973124265670776,0.8174
7.0675413608551025,0.8166
7.131210565567017,0.817
7.226288318634033,0.8164
7.321073293685913,0.8163
7.384856224060059,0.8161
7.480397462844849,0.8156
7.543650388717651,0.8159
7.6391379833221436,0.8163
7.701214790344238,0.8161
7.793968200683594,0.8161
7.85825777053833,0.8154
7.936827898025513,0.8159
8.03285813331604,0.8149
8.095727443695068,0.8155
8.200854539871216,0.8148
8.264648675918579,0.8161
8.359878063201904,0.8151
8.42293667793274,0.8154
8.51931118965149,0.815
8.582587480545044,0.8148
8.67868709564209,0.8149
8.742818832397461,0.8148
8.837074279785156,0.8146
8.901123523712158,0.8156
8.997486352920532,0.8145
9.060153245925903,0.815
9.156437397003174,0.8149
9.21870756149292,0.8146
9.314574003219604,0.8148
9.377829551696777,0.8148
9.473517179489136,0.8149
9.537055969238281,0.8143
9.632477760314941,0.8151
