Tempo_s,Corrente_A
0.08738946914672852,7.7e-05
0.18572521209716797,7.7e-05
0.26946473121643066,7.7e-05
0.3463611602783203,7.7e-05
0.4218919277191162,7.7e-05
0.4878876209259033,7.7e-05
0.5620059967041016,7.7e-05
0.6456966400146484,7.7e-05
0.7457888126373291,7.7e-05
0.8046844005584717,7.7e-05
0.8970043659210205,7.7e-05
0.9618549346923828,7.7e-05
1.052492380142212,7.7e-05
1.129011869430542,7.7e-05
1.2037372589111328,7.7e-05
1.2873704433441162,7.7e-05
1.3702208995819092,7.7e-05
1.4617919921875,7.7e-05
1.5274202823638916,7.7e-05
1.6118314266204834,7.7e-05
1.6853044033050537,7.7e-05
1.7682061195373535,7.7e-05
1.8439090251922607,7.7e-05
1.9261558055877686,7.7e-05
2.0170838832855225,7.7e-05
2.0840766429901123,7.7e-05
2.1577308177948,7.7e-05
2.2391016483306885,7.7e-05
2.3360631465911865,7.7e-05
2.427095890045166,7.7e-05
2.492274761199951,7.7e-05
2.5608041286468506,7.7e-05
2.6512207984924316,7.7e-05
2.7435128688812256,7.7e-05
2.8004353046417236,7.7e-05
2.917908191680908,7.7e-05
2.9824812412261963,7.7e-05
3.0575907230377197,7.7e-05
3.1237096786499023,7.7e-05
3.2175540924072266,7.7e-05
3.30659818649292,7.7e-05
3.363159418106079,7.7e-05
3.45585036277771,7.7e-05
3.519996404647827,7.7e-05
3.628624677658081,7.7e-05
3.6953063011169434,7.7e-05
3.7627110481262207,7.7e-05
3.8635218143463135,7.7e-05
3.9248011112213135,7.7e-05
4.000526428222656,7.7e-05
4.099304437637329,7.7e-05
4.16646409034729,7.7e-05
4.265758752822876,7.7e-05
4.332293272018433,7.7e-05
4.401171684265137,7.7e-05
4.500617027282715,7.7e-05
4.572460412979126,7.7e-05
4.667292833328247,7.7e-05
4.725762605667114,7.7e-05
4.824805498123169,7.7e-05
4.907508134841919,7.7e-05
4.964815139770508,7.7e-05
5.056505918502808,7.7e-05
5.16452956199646,7.7e-05
5.200700759887695,7.7e-05
5.279835939407349,7.7e-05
5.3929197788238525,7.7e-05
5.475924968719482,7.7e-05
5.541946887969971,7.7e-05
5.599968910217285,7.7e-05
5.690977334976196,7.7e-05
5.79225754737854,7.7e-05
5.866472244262695,7.7e-05
5.932220458984375,7.7e-05
6.032181024551392,7.7e-05
6.092733383178711,7.7e-05
6.175108432769775,7.7e-05
6.250180244445801,7.7e-05
6.348752021789551,7.7e-05
6.431075096130371,7.7e-05
6.48828125,7.7e-05
6.581226587295532,7.7e-05
6.657461881637573,7.7e-05
6.749469995498657,7.7e-05
6.806314468383789,7.7e-05
6.9059998989105225,7.7e-05
6.965758800506592,7.7e-05
7.054645776748657,7.7e-05
7.14443039894104,7.7e-05
7.219112873077393,7.7e-05
7.30245566368103,7.7e-05
7.366308927536011,7.7e-05
7.474160194396973,7.7e-05
7.556130647659302,7.7e-05
7.622517824172974,7.7e-05
7.688953638076782,7.7e-05
7.788066148757935,7.7e-05
7.855011463165283,7.7e-05
7.921385765075684,7.7e-05
8.021102666854858,7.7e-05
8.084526538848877,7.7e-05
8.18846082687378,7.7e-05
8.253059387207031,7.7e-05
8.327605962753296,7.7e-05
8.411770582199097,7.7e-05
8.477573871612549,7.7e-05
8.73186182975769,7.7e-05
8.732638835906982,7.7e-05
8.733401775360107,7.7e-05
8.798397779464722,7.7e-05
8.897757530212402,7.7e-05
8.963003635406494,7.7e-05
9.06235408782959,7.7e-05
9.145115613937378,7.7e-05
9.205847978591919,7.7e-05
9.313830375671387,7.7e-05
9.381513595581055,7.7e-05
9.447361707687378,7.7e-05
9.547050952911377,7.7e-05
9.604822874069214,7.7e-05
9.68881344795227,7.7e-05
9.763134241104126,7.7e-05
9.846965789794922,7.7e-05
9.922056198120117,7.7e-05
9.998443603515625,7.7e-05
10.098210573196411,7.7e-05
10.1651451587677,7.7e-05
10.264355421066284,7.7e-05
10.346589803695679,7.7e-05
10.43026876449585,7.7e-05
10.504491090774536,7.7e-05
