Tempo_s,Corrente_A
27.161911725997925,0.000177
27.225762128829956,0.000177
27.318013429641724,0.000177
27.374258756637573,0.000177
27.481816291809082,0.000177
27.555161476135254,0.000177
27.62066888809204,0.000177
27.702579975128174,0.000177
27.77848720550537,0.000177
27.869250535964966,0.000177
27.959108591079712,0.000177
28.026496410369873,0.000177
28.110526084899902,0.000177
28.185983657836914,0.000177
28.264766693115234,0.000177
28.337960243225098,0.000177
28.42872381210327,0.000177
28.519285678863525,0.000177
28.57620859146118,0.000177
28.6785569190979,0.000177
28.736297369003296,0.000177
28.827429056167603,0.000177
28.894618272781372,0.000177
28.994877815246582,0.000177
29.091727256774902,0.000177
29.140079736709595,0.000177
29.24125075340271,0.000177
29.29895806312561,0.000177
29.39651918411255,0.000177
29.454932689666748,0.000177
29.563482761383057,0.000177
29.63609290122986,0.000177
29.729981899261475,0.000177
29.772766828536987,0.000177
29.880903959274292,0.000177
29.94348645210266,0.000177
