Tempo_s,Corrente_A
6.531101703643799,0.000126
6.631818056106567,0.000126
6.698802947998047,0.000126
6.797739744186401,0.000126
6.864093065261841,0.000126
6.930135488510132,0.000126
7.021217107772827,0.000126
7.114145755767822,0.000126
7.179550409317017,0.000126
7.253099679946899,0.000126
7.347827196121216,0.000126
7.41934609413147,0.000126
7.493069410324097,0.000126
7.567641496658325,0.000126
7.665651559829712,0.000126
7.758201599121094,0.000126
7.827331066131592,0.000126
7.907492399215698,0.000126
7.973384380340576,0.000126
8.064725875854492,0.000126
8.129849433898926,0.000126
8.229910373687744,0.000126
8.295055389404297,0.000126
8.380162000656128,0.000126
8.446044206619263,0.000126
8.539165735244751,0.000126
8.609124422073364,0.000126
8.695585012435913,0.000126
8.787258625030518,0.000126
8.886028289794922,0.000126
8.9527747631073,0.000126
9.036709070205688,0.000126
9.11038851737976,0.000126
9.171571016311646,0.000126
9.263244390487671,0.000126
9.347081184387207,0.000126
9.419625759124756,0.000126
9.505351305007935,0.000126
9.57246732711792,0.000126
9.671148538589478,0.000126
9.753711700439453,0.000125
9.820985555648804,0.000126
9.888003587722778,0.000126
9.97991418838501,0.000126
10.0788893699646,0.000126
10.136622428894043,0.000126
10.228628873825073,0.000125
10.28585171699524,0.000126
10.383033275604248,0.000126
10.479774713516235,0.000126
10.53732967376709,0.000125
10.636543273925781,0.000126
10.69462513923645,0.000126
10.793083429336548,0.000125
10.85092568397522,0.000125
10.943653106689453,0.000125
11.042100429534912,0.000125
11.109254598617554,0.000126
11.168873310089111,0.000126
11.251698732376099,0.000126
11.352123975753784,0.000125
11.413257837295532,0.000126
11.50358247756958,0.000125
11.613401412963867,0.000125
11.648845434188843,0.000126
11.762787342071533,0.000126
11.812440872192383,0.000125
11.886511087417603,0.000126
11.977861881256104,0.000126
12.068777561187744,0.000125
12.12532925605774,0.000125
12.242456912994385,0.000125
12.307406663894653,0.000125
12.373754024505615,0.000125
12.473384857177734,0.000125
12.54846453666687,0.000126
12.623474359512329,0.000126
12.7106351852417,0.000125
12.783923387527466,0.000125
12.860581874847412,0.000125
12.943912267684937,0.000125
13.03518295288086,0.000125
13.110183000564575,0.000126
13.193392753601074,0.000125
13.259867429733276,0.000125
13.35994577407837,0.000125
13.421541929244995,0.000125
13.508522510528564,0.000125
13.600082397460938,0.000125
13.646312713623047,0.000125
13.759454250335693,0.000125
13.816972255706787,0.000125
13.923669338226318,0.000125
13.973167181015015,0.000125
14.048018217086792,0.000125
14.15686821937561,0.000125
14.212096452713013,0.000125
14.323612451553345,0.000125
14.382059812545776,0.000125
14.45788836479187,0.000125
14.532039880752563,0.000125
14.632628440856934,0.000125
14.689643859863281,0.000125
14.798226594924927,0.000125
14.87232756614685,0.000125
14.965254545211792,0.000125
15.030983209609985,0.000125
15.090981006622314,0.000125
15.182516813278198,0.000125
15.255991220474243,0.000125
15.355597734451294,0.000125
15.412245035171509,0.000125
15.50309157371521,0.000125
15.569567203521729,0.000125
15.671287775039673,0.000125
15.73024868965149,0.000125
15.825151443481445,0.000125
15.915804624557495,0.000125
15.973047256469727,0.000125
16.064444065093994,0.000125
16.131428241729736,0.000125
16.23224949836731,0.000125
16.28908634185791,0.000125
16.39100408554077,0.000125
16.471415758132935,0.000125
16.53753900527954,0.000125
16.6121187210083,0.000125
16.7124445438385,0.000125
16.778862953186035,0.000125
16.861335515975952,0.000125
16.936089038848877,0.000125
17.017772674560547,0.000125
17.116169929504395,0.000125
17.180973052978516,0.000125
17.274702310562134,0.000125
17.331487894058228,0.000125
17.40653085708618,0.000125
17.489912509918213,0.000125
17.590042114257812,0.000125
17.647541284561157,0.000125
17.74044394493103,0.000125
17.813332557678223,0.000125
17.921468257904053,0.000125
17.978877544403076,0.000125
18.078598022460938,0.000125
18.137675046920776,0.000125
18.212808847427368,0.000125
18.302626848220825,0.000125
18.40314292907715,0.000125
18.460015058517456,0.000125
18.551910877227783,0.000125
18.62585735321045,0.000125
18.69305944442749,0.000125
18.792830228805542,0.000125
18.859241247177124,0.000125
18.946268320083618,0.000125
19.0114164352417,0.000125
19.105981826782227,0.000125
19.204715728759766,0.000125
19.278170585632324,0.000125
19.332771062850952,0.000125
19.425073385238647,0.000125
19.48842716217041,0.000125
19.579968452453613,0.000125
19.67530918121338,0.000125
19.740238189697266,0.000125
19.806591272354126,0.000125
19.897013425827026,0.000125
19.987412929534912,0.000125
20.046660900115967,0.000125
20.14309287071228,0.000125
20.209017753601074,0.000125
20.299733638763428,0.000125
20.39871835708618,0.000125
20.456136226654053,0.000125
20.55667734146118,0.000125
20.61322546005249,0.000125
20.689234733581543,0.000125
20.7841374874115,0.000125
20.857104778289795,0.000125
20.940528869628906,0.000125
21.023430347442627,0.000125
21.087223291397095,0.000125
21.186916828155518,0.000125
21.27005696296692,0.000125
21.342873573303223,0.000125
21.43632173538208,0.000125
21.494140625,0.000125
21.585801601409912,0.000125
21.68868923187256,0.000125
21.764716386795044,0.000125
21.813992738723755,0.000125
21.888418436050415,0.000125
21.970240116119385,0.000125
22.069252252578735,0.000125
22.13572120666504,0.000125
22.235676050186157,0.000125
22.301366090774536,0.000125
22.368670225143433,0.000125
22.468503713607788,0.000125
22.527478218078613,0.000125
22.619628190994263,0.000125
22.71256422996521,0.000125
22.785640478134155,0.000125
22.85051441192627,0.000125
22.9524507522583,0.000125
23.042850494384766,0.000125
23.109073400497437,0.000125
23.192830324172974,0.000125
23.251574277877808,0.000125
23.351232767105103,0.000125
23.409457445144653,0.000125
23.5096275806427,0.000125
23.566290616989136,0.000125
23.659486055374146,0.000125
23.733907222747803,0.000125
23.81708574295044,0.000125
23.915658235549927,0.000125
23.97331190109253,0.000125
24.077460050582886,0.000125
24.136775493621826,0.000125
24.22070026397705,0.000125
24.302699089050293,0.000125
24.38773488998413,0.000125
24.48542833328247,0.000125
24.5677649974823,0.000125
24.633891105651855,0.000125
24.69199228286743,0.000125
24.767124891281128,0.000125
24.867273569107056,0.000125
24.93311643600464,0.000125
25.01754641532898,0.000125
25.12443232536316,0.000125
25.19916534423828,0.000125
25.26516604423523,0.000125
25.347280502319336,0.000125
25.421515226364136,0.000125
25.513716459274292,0.000125
25.583739519119263,0.000125
25.65882110595703,0.000125
25.7662615776062,0.000125
25.822039127349854,0.000125
25.923654317855835,0.000125
25.997918128967285,0.000125
26.055257558822632,0.000125
26.148487329483032,0.000125
26.263485193252563,0.000125
26.30360507965088,0.000125
26.395545482635498,0.000125
26.47047233581543,0.000125
26.536810398101807,0.000125
26.613065719604492,0.000125
26.713146924972534,0.000125
26.779395580291748,0.000125
26.857022047042847,0.000125
26.966981887817383,0.000125
27.039257287979126,0.000125
27.09931492805481,0.000125
27.16679358482361,0.000125
27.25318694114685,0.000125
27.352433919906616,0.000125
27.418543815612793,0.000125
27.509406805038452,0.000125
27.568365573883057,0.000125
27.671897888183594,0.000125
27.739046812057495,0.000125
27.814242124557495,0.000125
27.922122955322266,0.000125
27.995533227920532,0.000125
28.062353134155273,0.000125
28.14192247390747,0.000125
28.207313060760498,0.000125
28.321728229522705,0.000125
28.388497352600098,0.000125
28.446455717086792,0.000125
28.537786722183228,0.000125
28.613133430480957,0.000125
28.68716335296631,0.000125
28.77887487411499,0.000125
28.870243549346924,0.000125
28.926870107650757,0.000125
29.018004655838013,0.000125
29.091113567352295,0.000125
29.177971363067627,0.000125
29.269804000854492,0.000125
29.35202932357788,0.000125
29.408954620361328,0.000125
29.4881694316864,0.000125
29.593786001205444,0.000125
29.678367376327515,0.000125
29.751945972442627,0.000125
29.818005323410034,0.000125
29.918617248535156,0.000125
29.99211859703064,0.000125
