Tempo_s,Voltagem_V
0.0789797306060791,0.1956
0.14351344108581543,0.1954
0.24004364013671875,0.1954
0.3045310974121094,0.1953
0.4007894992828369,0.1954
0.46541762351989746,0.1951
0.5625243186950684,0.1953
0.6264567375183105,0.1951
0.7221710681915283,0.1951
0.7863941192626953,0.195
0.8827738761901855,0.1949
0.947272777557373,0.1946
1.0442383289337158,0.1949
1.1086370944976807,0.1949
1.1732006072998047,0.1945
1.2695550918579102,0.1945
1.3343732357025146,0.1946
1.4143190383911133,0.1945
1.510915994644165,0.1945
1.5757036209106445,0.1945
1.671574354171753,0.1943
1.735999584197998,0.1941
1.832071304321289,0.1943
1.8958220481872559,0.1943
1.9753587245941162,0.1944
2.0711522102355957,0.194
2.1354165077209473,0.1938
2.232534408569336,0.194
2.2968056201934814,0.1941
2.3930671215057373,0.1938
2.4568567276000977,0.1938
2.552231550216675,0.1936
2.6321890354156494,0.194
2.6958470344543457,0.1938
2.7917275428771973,0.1939
2.8558661937713623,0.1936
2.9520862102508545,0.1934
3.0161938667297363,0.1934
3.1116788387298584,0.1934
3.1754696369171143,0.1933
3.2713711261749268,0.1933
3.3515164852142334,0.1934
3.4154276847839355,0.1933
3.511756658554077,0.1933
3.57612681388855,0.1929
3.67268967628479,0.193
3.7368340492248535,0.193
3.8322865962982178,0.1929
3.896833658218384,0.193
3.9774742126464844,0.1926
4.073761701583862,0.1929
4.137590169906616,0.1926
4.23347544670105,0.1929
4.297789573669434,0.1928
4.394180536270142,0.1926
4.458470106124878,0.1926
4.555354833602905,0.1926
4.619478702545166,0.1925
4.7161781787872314,0.1924
4.779726028442383,0.1925
4.876247406005859,0.1923
4.941215991973877,0.1925
5.0373451709747314,0.1923
5.101153612136841,0.1923
5.197339773178101,0.1924
5.261903524398804,0.1923
5.358719348907471,0.192
5.422821044921875,0.1923
5.518143892288208,0.1921
5.582556486129761,0.1919
5.678561687469482,0.1921
5.742929935455322,0.192
5.838616132736206,0.1919
5.902551174163818,0.1919
5.998720407485962,0.1921
6.063231706619263,0.1919
6.159100532531738,0.1919
6.2232115268707275,0.1916
6.31946873664856,0.1919
6.383449077606201,0.1918
6.479547500610352,0.1921
6.543872594833374,0.1916
6.64042854309082,0.1918
6.7052390575408936,0.1918
6.801144361495972,0.1916
6.865495204925537,0.1916
6.961324691772461,0.1915
7.024932384490967,0.1914
7.122111797332764,0.1914
7.186312198638916,0.1914
7.282263517379761,0.1914
7.34641695022583,0.1911
7.442984104156494,0.1914
7.523552179336548,0.1914
7.587751626968384,0.1913
7.683757781982422,0.1911
7.747934579849243,0.191
7.843982458114624,0.1911
7.9084649085998535,0.1911
7.973062992095947,0.1913
8.07002568244934,0.191
8.13428544998169,0.191
8.23101282119751,0.1911
8.295500993728638,0.1911
8.392337083816528,0.1909
8.45685338973999,0.191
8.553646326065063,0.1909
8.617734670639038,0.1909
8.713938236236572,0.1906
8.778401613235474,0.1909
8.874441862106323,0.1908
8.938710927963257,0.1905
9.034635782241821,0.1908
9.098373651504517,0.1906
9.195292711257935,0.1906
9.259415626525879,0.1908
9.356075525283813,0.1908
9.419391632080078,0.1905
9.5148286819458,0.1906
9.577724933624268,0.1906
9.672552108764648,0.1906
9.73639464378357,0.1905
9.832765102386475,0.1905
9.896395206451416,0.1903
9.993233919143677,0.1906
10.057251930236816,0.1905
10.153729915618896,0.1905
10.218302011489868,0.1904
10.314120769500732,0.1905
10.378461837768555,0.1905
10.474923133850098,0.1905
10.555338144302368,0.1901
10.620013952255249,0.1903
10.716027736663818,0.19
10.779878854751587,0.1901
10.875980377197266,0.19
10.939304113388062,0.19
11.035714864730835,0.1904
11.10034990310669,0.1901
11.181013345718384,0.19
11.276933908462524,0.19
11.340976238250732,0.1901
11.437278747558594,0.19
11.502030372619629,0.1901
11.59857964515686,0.1901
11.662451028823853,0.1899
11.758955955505371,0.1899
11.823102712631226,0.19
11.91946005821228,0.19
11.983988523483276,0.1896
12.080230474472046,0.19
12.144175291061401,0.1898
12.240813970565796,0.1898
12.321510553359985,0.1898
12.385807752609253,0.1895
12.482444763183594,0.1896
12.546196699142456,0.1895
12.642446994781494,0.1895
12.706708431243896,0.1898
12.802897930145264,0.1896
12.883678197860718,0.1896
12.948193073272705,0.1896
13.012510776519775,0.1895
13.108194589614868,0.1895
13.172508955001831,0.1895
13.269310712814331,0.1895
13.333196878433228,0.1894
13.413398027420044,0.1894
13.509270191192627,0.1894
13.57314419746399,0.1895
13.66944694519043,0.1896
13.73387336730957,0.1894
13.830953598022461,0.1893
13.895296335220337,0.1891
13.992234230041504,0.1891
14.056477546691895,0.1893
14.152900457382202,0.1891
14.217068910598755,0.1893
14.31369662284851,0.189
14.378033876419067,0.1891
14.474132776260376,0.1894
14.538409233093262,0.1893
14.634855031967163,0.189
14.699487447738647,0.1893
14.795257806777954,0.1893
14.859628200531006,0.1891
14.956118106842041,0.1888
15.020481824874878,0.1888
15.116627216339111,0.1889
15.181289911270142,0.1888
15.277299880981445,0.1888
15.341931343078613,0.1889
15.438408136367798,0.189
15.502776861190796,0.1888
15.599231243133545,0.189
15.663668870925903,0.189
15.75961971282959,0.1885
15.824107646942139,0.1886
15.920442819595337,0.1888
15.984671115875244,0.1889
16.080923557281494,0.1888
16.14559316635132,0.1889
16.243061304092407,0.1889
16.307607889175415,0.1888
16.404282569885254,0.1885
16.469045639038086,0.1886
16.53303623199463,0.1886
16.62963366508484,0.1884
16.69389247894287,0.1885
16.774210214614868,0.1886
16.870089054107666,0.1884
16.93372368812561,0.1886
17.030047178268433,0.1885
17.094542026519775,0.1886
17.19002628326416,0.1885
17.254550218582153,0.1884
17.351099967956543,0.1885
17.415466785430908,0.1885
17.51253890991211,0.1884
17.57703709602356,0.1888
17.67261528968811,0.1884
17.736958980560303,0.1883
17.833388805389404,0.1885
17.897858142852783,0.1883
17.994407415390015,0.1883
18.058407068252563,0.1881
18.15267777442932,0.1885
18.21676230430603,0.1883
18.312944412231445,0.1884
18.377453565597534,0.1884
18.473479509353638,0.1883
18.538393259048462,0.1883
18.634273052215576,0.1883
