Tempo_s,Voltagem_V
0.04730939865112305,0.3169
0.14263582229614258,0.3159
0.2065744400024414,0.3158
0.2869281768798828,0.3164
0.38242268562316895,0.3174
0.44702982902526855,0.3169
0.5436553955078125,0.3163
0.6082353591918945,0.3159
0.7057254314422607,0.3165
0.7699036598205566,0.3168
0.8507425785064697,0.3168
0.9466238021850586,0.3161
1.011080265045166,0.3158
1.1063964366912842,0.3166
1.1706292629241943,0.3171
1.2670559883117676,0.3171
1.3311967849731445,0.3166
1.4279091358184814,0.316
1.4924285411834717,0.3164
1.589172124862671,0.3171
1.6531991958618164,0.3173
1.7485783100128174,0.3163
1.8137671947479248,0.3159
1.9104642868041992,0.3156
1.9740331172943115,0.317
2.0698368549346924,0.3174
2.1340067386627197,0.3166
2.2300527095794678,0.316
2.2940423488616943,0.3161
2.3902127742767334,0.3168
2.453939199447632,0.317
2.5496978759765625,0.3168
2.614361047744751,0.3161
2.7112834453582764,0.316
2.7744522094726562,0.3166
2.8937602043151855,0.3176
2.9262754917144775,0.3166
2.9989254474639893,0.316
3.0918126106262207,0.3161
3.1874821186065674,0.3169
3.2513198852539062,0.3173
3.3471906185150146,0.3168
3.411630868911743,0.3159
3.5081119537353516,0.3163
3.572007179260254,0.3166
3.668116331100464,0.3173
3.731663703918457,0.3168
3.8291380405426025,0.316
3.8902266025543213,0.3159
3.9855217933654785,0.3168
4.04984712600708,0.3173
4.145300626754761,0.3166
4.228508234024048,0.316
4.322587490081787,0.316
4.366767406463623,0.3163
4.46885347366333,0.3171
4.526631832122803,0.3166
4.603296518325806,0.3164
4.70200514793396,0.316
4.764946460723877,0.3163
4.851423501968384,0.3169
4.931120157241821,0.317
5.016715049743652,0.3164
5.109961986541748,0.3159
5.173926591873169,0.3164
5.26906418800354,0.3171
5.333091974258423,0.3171
5.427887678146362,0.3163
5.491231441497803,0.316
5.586155414581299,0.3161
5.650570631027222,0.3173
5.747262954711914,0.3173
5.811822414398193,0.3163
5.906976222991943,0.3159
5.9707231521606445,0.3165
6.066542863845825,0.3168
6.130153179168701,0.317
6.209392547607422,0.3163
6.3056862354278564,0.316
6.370492458343506,0.3161
6.4659364223480225,0.3169
6.52937126159668,0.3173
6.624776840209961,0.3163
6.688452482223511,0.3158
6.7845048904418945,0.3161
6.849782228469849,0.3173
6.944660186767578,0.3171
7.008063793182373,0.3165
7.1038665771484375,0.3161
7.168238401412964,0.3159
7.265109062194824,0.317
7.328970432281494,0.3171
7.425593852996826,0.3165
7.489887714385986,0.3156
7.584823131561279,0.316
7.6484715938568115,0.317
7.743943452835083,0.3171
7.808387517929077,0.3166
7.905235528945923,0.316
7.969148635864258,0.316
8.065004110336304,0.3168
8.128655433654785,0.3173
8.209149599075317,0.3169
8.306352138519287,0.3156
8.37006664276123,0.3161
8.466000318527222,0.3166
8.530231714248657,0.3171
8.627303123474121,0.3165
8.691651105880737,0.3159
8.788288116455078,0.3159
8.852134466171265,0.3166
8.94884467124939,0.3175
9.01289677619934,0.3171
9.109368085861206,0.3159
9.174157619476318,0.3161
9.27056074142456,0.3165
9.334664344787598,0.317
9.431028127670288,0.3168
9.495543718338013,0.316
9.559905767440796,0.3156
9.65515923500061,0.3166
9.719282627105713,0.3171
9.814284801483154,0.317
9.909369945526123,0.316
9.97166132926941,0.316
10.052504062652588,0.3166
10.148179292678833,0.317
10.21220850944519,0.3168
10.307452201843262,0.3159
10.371903657913208,0.316
10.468326091766357,0.3165
10.532218933105469,0.317
10.628697872161865,0.317
10.693417310714722,0.3161
10.789702892303467,0.3159
10.853727102279663,0.3166
10.950330018997192,0.3173
11.01403546333313,0.3171
11.109962701797485,0.3161
11.1746084690094,0.3159
11.239324808120728,0.3166
11.334678649902344,0.317
11.430378437042236,0.3169
11.494788646697998,0.3161
11.589813470840454,0.3159
11.653658866882324,0.3161
11.749656200408936,0.3173
11.81301736831665,0.317
11.91546630859375,0.3163
11.975770473480225,0.316
12.085869789123535,0.3166
12.14051079750061,0.3174
12.202141761779785,0.3169
12.305995225906372,0.3161
12.377402782440186,0.316
12.442415475845337,0.3163
12.539567708969116,0.317
12.604051351547241,0.317
12.691778659820557,0.3163
12.781069278717041,0.3159
12.84370231628418,0.3163
12.92250108718872,0.3174
13.005987644195557,0.3168
13.096182346343994,0.3163
13.170445680618286,0.3158
13.247478485107422,0.3161
13.344080924987793,0.3169
13.4083251953125,0.3169
13.503676891326904,0.316
13.56720519065857,0.3156
13.655839443206787,0.3164
13.756603956222534,0.317
13.825725078582764,0.3171
13.882611989974976,0.3166
13.978419303894043,0.3158
14.042524576187134,0.3161
14.139508485794067,0.3169
14.203929901123047,0.3171
14.300340175628662,0.3161
14.363942861557007,0.3155
14.459873676300049,0.3165
14.524341821670532,0.3169
14.620938062667847,0.3173
14.684977293014526,0.3165
14.781588792800903,0.3158
