Tempo_s,Voltagem_V
0.07910513877868652,0.2075
0.1438133716583252,0.2076
0.24083757400512695,0.2075
0.305051326751709,0.2075
0.401336669921875,0.2074
0.46584343910217285,0.2075
0.5621762275695801,0.2078
0.6269304752349854,0.208
0.691004753112793,0.2079
0.786639928817749,0.2081
0.8820569515228271,0.208
0.9462616443634033,0.208
1.0427014827728271,0.2079
1.107194185256958,0.2078
1.171762228012085,0.2079
1.2679295539855957,0.2076
1.3316497802734375,0.2079
1.4119212627410889,0.2079
1.5083067417144775,0.2079
1.573101282119751,0.2078
1.6694107055664062,0.2081
1.7330636978149414,0.2079
1.8293335437774658,0.2078
1.8946638107299805,0.2079
1.990943193435669,0.208
2.055415153503418,0.2079
2.1526973247528076,0.2083
2.2159838676452637,0.2079
2.312870502471924,0.2079
2.3775649070739746,0.2079
2.47394061088562,0.2078
2.538565158843994,0.208
2.63501238822937,0.2081
2.6996326446533203,0.2081
2.796203851699829,0.208
2.8601932525634766,0.2081
2.9571633338928223,0.208
3.021536111831665,0.208
3.1177172660827637,0.2079
3.181947708129883,0.2083
3.278019428253174,0.2083
3.3426613807678223,0.2083
3.4397048950195312,0.2085
3.504218101501465,0.2083
3.600982427597046,0.2081
3.665515899658203,0.2085
3.762058734893799,0.2083
3.8267877101898193,0.208
3.8907763957977295,0.2081
3.987078905105591,0.2081
4.051169157028198,0.2084
4.147478818893433,0.2083
4.211535215377808,0.2084
4.308642387390137,0.208
4.373092174530029,0.2084
4.470108270645142,0.2083
4.5342864990234375,0.2084
4.630173444747925,0.2084
4.694865703582764,0.2084
4.79148006439209,0.2085
4.855515003204346,0.2083
4.951926231384277,0.2084
5.016430377960205,0.2083
5.112824440002441,0.2085
5.177060842514038,0.2083
5.272697448730469,0.2083
5.337238550186157,0.2083
5.434028387069702,0.2083
5.498171091079712,0.2085
5.594403266906738,0.2083
5.658823251724243,0.2085
5.755226373672485,0.2085
5.819904804229736,0.2086
5.916456699371338,0.2085
5.980651378631592,0.2084
6.077273845672607,0.2086
6.1413068771362305,0.2084
6.237708330154419,0.2085
6.302355527877808,0.2086
6.399226665496826,0.2084
6.463541269302368,0.2085
6.559640169143677,0.2086
6.624215364456177,0.2086
6.721078157424927,0.2085
6.785737752914429,0.2086
6.882598400115967,0.2084
6.9468772411346436,0.2088
7.0107879638671875,0.2088
7.107181072235107,0.2085
7.171560525894165,0.2083
7.268670558929443,0.2088
7.333309888839722,0.2085
7.4297356605529785,0.2086
7.4941627979278564,0.2086
7.5905921459198,0.2086
7.6546242237091064,0.2085
7.751168251037598,0.2086
7.815635919570923,0.2086
7.91234016418457,0.2088
7.976576328277588,0.2086
8.073408126831055,0.2088
8.138025522232056,0.2088
8.234968662261963,0.2088
8.29960584640503,0.2086
8.39578652381897,0.2086
8.460009098052979,0.2088
8.556410074234009,0.2089
8.62117600440979,0.2088
8.716953754425049,0.2089
8.781376838684082,0.2086
8.87714433670044,0.2085
8.941529750823975,0.2088
9.021932125091553,0.2089
9.118595361709595,0.2086
9.183482885360718,0.2086
9.28018593788147,0.2086
9.34415340423584,0.2086
9.44046926498413,0.2089
9.520248651504517,0.2088
9.584837436676025,0.2088
9.681870222091675,0.2086
9.746055841445923,0.2089
9.841753959655762,0.2088
9.90578317642212,0.2088
10.002582788467407,0.2086
10.067224740982056,0.2088
10.131791353225708,0.2091
10.228175640106201,0.2086
10.29269814491272,0.2086
10.389286756515503,0.2089
10.453373670578003,0.2088
10.549708604812622,0.2089
10.630452871322632,0.2088
10.694361925125122,0.2089
10.790910005569458,0.2089
10.855530023574829,0.209
10.952030181884766,0.2091
11.016428709030151,0.2089
11.112803936004639,0.209
11.176623582839966,0.2088
11.27288269996643,0.2091
11.337041139602661,0.2089
11.434805154800415,0.2088
11.498955488204956,0.2091
11.59579849243164,0.2088
11.65955114364624,0.2089
11.756704330444336,0.2091
11.821152210235596,0.209
11.917819499969482,0.2089
11.98193359375,0.209
12.07863163948059,0.209
12.14288878440857,0.209
12.239145994186401,0.2091
12.303678035736084,0.2089
12.400198459625244,0.209
12.464181661605835,0.2091
12.561328172683716,0.2091
12.625514507293701,0.2091
12.721736907958984,0.2094
12.80222749710083,0.2094
12.866464614868164,0.2091
12.931123495101929,0.2095
13.02769660949707,0.2094
13.091784954071045,0.2091
13.188302755355835,0.2091
13.252955436706543,0.2091
13.349677085876465,0.2091
13.413649320602417,0.2091
13.510123252868652,0.2091
13.574357032775879,0.2094
13.670263051986694,0.2091
13.73409104347229,0.2091
13.83040189743042,0.209
13.894893407821655,0.209
13.99088716506958,0.2091
14.055086851119995,0.2093
14.151771783828735,0.2091
14.216109037399292,0.2091
14.312762975692749,0.2091
14.377309322357178,0.2094
14.45759892463684,0.2091
14.553549766540527,0.2091
14.617613554000854,0.2091
14.71386170387268,0.2094
14.779052734375,0.2093
14.875669717788696,0.209
14.940104961395264,0.2094
15.036826133728027,0.2094
15.101503610610962,0.2093
15.197871208190918,0.2091
15.262561798095703,0.2093
