Tempo_s,Voltagem_V
0.04656243324279785,0.364
0.14312219619750977,0.3641
0.20717215538024902,0.3645
0.30381155014038086,0.3644
0.36809301376342773,0.3641
0.46491026878356934,0.3641
0.5296039581298828,0.3644
0.6263782978057861,0.3644
0.7069694995880127,0.3643
0.7711336612701416,0.3641
0.867992639541626,0.3639
0.9316456317901611,0.3644
1.0281238555908203,0.3644
1.0922081470489502,0.3641
1.1884617805480957,0.3643
1.2518069744110107,0.3643
1.3482367992401123,0.3645
1.4121677875518799,0.3641
1.508554220199585,0.3643
1.571624517440796,0.3643
1.6678235530853271,0.3641
1.7322828769683838,0.3643
1.8288905620574951,0.364
1.8934197425842285,0.3644
1.989989995956421,0.364
2.054119825363159,0.3645
2.1509406566619873,0.3644
2.215691566467285,0.3644
2.311429500579834,0.364
2.3756794929504395,0.3641
2.4563100337982178,0.3641
2.552603244781494,0.3639
2.617204427719116,0.364
2.713538885116577,0.3641
2.7780468463897705,0.3641
2.875190258026123,0.3639
2.939657211303711,0.3644
3.035905122756958,0.3643
3.10027813911438,0.3643
3.197058916091919,0.3643
3.2610678672790527,0.3638
3.357455253601074,0.364
3.4221181869506836,0.3644
3.5179529190063477,0.3639
3.582366943359375,0.3641
3.678373098373413,0.3643
3.7426111698150635,0.3639
3.806943655014038,0.364
3.902773141860962,0.3641
3.966892957687378,0.364
4.062829971313477,0.3641
4.1274638175964355,0.364
4.2236456871032715,0.364
4.287868022918701,0.3648
4.38454270362854,0.364
4.449024677276611,0.3645
4.545823097229004,0.3645
4.61023473739624,0.3641
4.707369565963745,0.3646
4.771717071533203,0.3641
4.868722915649414,0.3641
4.9328930377960205,0.3643
5.029694557189941,0.3644
5.094235897064209,0.364
5.1910240650177,0.3639
5.25614857673645,0.364
5.3524298667907715,0.3639
5.4162938594818115,0.3645
5.512128114700317,0.3641
5.576662063598633,0.3635
5.673049449920654,0.3644
5.754073619842529,0.3641
5.818390846252441,0.3641
5.91444206237793,0.364
5.978771448135376,0.3644
6.075056552886963,0.3641
6.13991904258728,0.3643
6.236371278762817,0.3641
6.300554513931274,0.3636
6.396576642990112,0.3641
6.460903167724609,0.3643
6.557150602340698,0.3644
6.621870994567871,0.3643
6.686502933502197,0.3643
6.782807350158691,0.3639
6.847013235092163,0.3643
6.94323205947876,0.3644
7.007903814315796,0.3644
7.105046033859253,0.3645
7.169170141220093,0.3644
7.264951229095459,0.3644
7.3291401863098145,0.3645
7.4089226722717285,0.3641
7.505303859710693,0.3645
7.569814682006836,0.3643
7.666048288345337,0.364
7.729837894439697,0.3643
7.825995683670044,0.3645
7.889613151550293,0.3643
7.986329078674316,0.3641
8.050682783126831,0.3644
8.147295951843262,0.3643
8.211215734481812,0.3641
8.307198286056519,0.3643
8.371367931365967,0.3641
8.467751264572144,0.3641
8.531760692596436,0.3645
8.628039121627808,0.3645
8.692716121673584,0.3643
8.788759231567383,0.3641
8.853206396102905,0.3643
8.950092077255249,0.3644
9.013605833053589,0.3644
9.10984992980957,0.3639
9.17430591583252,0.3639
9.270561218261719,0.3641
9.335326194763184,0.3641
9.431255340576172,0.3641
9.494842767715454,0.3638
9.591375350952148,0.3643
9.656215190887451,0.3643
9.75277066230774,0.3644
9.81652021408081,0.3641
9.91319465637207,0.3644
9.977459192276001,0.364
10.073538780212402,0.3644
10.138090133666992,0.3644
10.234457969665527,0.364
10.299476623535156,0.3645
10.394373655319214,0.3644
10.458101034164429,0.3638
10.554134845733643,0.364
10.618484258651733,0.3643
10.715372800827026,0.3643
10.780027627944946,0.3643
10.876115798950195,0.3641
10.957135915756226,0.3643
11.020812034606934,0.3644
11.117439270019531,0.3644
11.181735277175903,0.3644
11.277612447738647,0.3639
11.341347455978394,0.364
11.437914609909058,0.3636
11.502526044845581,0.3641
11.567130088806152,0.3643
11.663850545883179,0.3646
11.728904008865356,0.364
11.825425148010254,0.3645
11.88972520828247,0.3644
11.986358880996704,0.3641
12.050842761993408,0.3644
12.146984338760376,0.3643
12.210602045059204,0.3644
12.30689001083374,0.3643
12.371172428131104,0.3641
12.467267274856567,0.3643
12.532052278518677,0.364
12.627424240112305,0.3644
12.691773176193237,0.3639
12.788260221481323,0.3645
12.852285146713257,0.3635
12.949326992034912,0.3638
13.01350474357605,0.3638
13.109773635864258,0.3636
13.190456867218018,0.3636
13.255016803741455,0.3635
13.351378679275513,0.364
13.416305780410767,0.3636
13.51215410232544,0.3643
13.576231241226196,0.3635
13.672827959060669,0.3635
13.737022876739502,0.3639
13.833908319473267,0.3639
13.898613691329956,0.3636
13.993773698806763,0.3641
14.057820558547974,0.3636
