Tempo_s,Voltagem_V
0.04674959182739258,0.2434
0.12631940841674805,0.2434
0.22220063209533691,0.2434
0.2869129180908203,0.2434
0.3837106227874756,0.2433
0.4483058452606201,0.243
0.544874906539917,0.2434
0.6091198921203613,0.2434
0.6899263858795166,0.2431
0.7869217395782471,0.2433
0.8515429496765137,0.2431
0.9474570751190186,0.2434
1.011242389678955,0.2433
1.1077055931091309,0.2434
1.172363042831421,0.2433
1.2689080238342285,0.2434
1.3329157829284668,0.2434
1.4292757511138916,0.2434
1.4936940670013428,0.2434
1.590672254562378,0.2434
1.6548261642456055,0.2433
1.751291275024414,0.244
1.8159072399139404,0.2438
1.879781723022461,0.2433
1.9756512641906738,0.2435
2.0399086475372314,0.2436
2.1367533206939697,0.2436
2.2014803886413574,0.244
2.297010660171509,0.2436
2.361572504043579,0.2434
2.4581868648529053,0.2438
2.5224015712738037,0.2433
2.6191749572753906,0.244
2.6839840412139893,0.2435
2.78049898147583,0.2433
2.8603732585906982,0.2439
2.924794912338257,0.244
3.020581007003784,0.2435
3.084850549697876,0.2435
3.1818058490753174,0.2438
3.2459282875061035,0.2436
3.3426265716552734,0.2439
3.4220688343048096,0.2439
3.485914945602417,0.2436
3.5820465087890625,0.2435
3.6465773582458496,0.2438
3.741473913192749,0.2435
3.8043739795684814,0.2436
3.900965929031372,0.2438
3.965528964996338,0.2435
4.062256336212158,0.2438
4.142138719558716,0.2438
4.206860542297363,0.2436
4.303080797195435,0.2436
4.367880821228027,0.2438
4.46424412727356,0.2439
4.528317928314209,0.2436
4.624573230743408,0.2438
4.688516139984131,0.2436
4.785027027130127,0.2438
4.84965705871582,0.2436
4.946532726287842,0.2438
5.010807752609253,0.2438
5.106482982635498,0.2439
5.170657634735107,0.2438
5.26704740524292,0.2435
5.331518173217773,0.2439
5.4281532764434814,0.2439
5.49272894859314,0.2439
5.589494705200195,0.2435
5.6539270877838135,0.2436
5.75078010559082,0.2438
5.815708637237549,0.2438
5.879906415939331,0.2438
5.976297616958618,0.2436
6.040143251419067,0.2435
6.137048959732056,0.244
6.20150899887085,0.244
6.298737049102783,0.2439
6.362401485443115,0.244
6.45785665512085,0.2439
6.522574424743652,0.244
6.618975877761841,0.2441
6.683589696884155,0.2438
6.779826402664185,0.2438
6.860378265380859,0.2439
6.924721956253052,0.2439
7.021048069000244,0.2438
7.085247755050659,0.244
7.181477308273315,0.244
7.2459917068481445,0.2438
7.342071294784546,0.2439
7.4059813022613525,0.2443
7.486962795257568,0.2435
7.583759546279907,0.2439
7.647613763809204,0.2441
7.744293928146362,0.244
7.808517217636108,0.2443
7.904444694519043,0.2441
7.969015598297119,0.2441
8.066107749938965,0.2439
8.1288423538208,0.244
8.225000143051147,0.2441
8.288920164108276,0.2441
8.385504961013794,0.2443
8.45002293586731,0.244
8.54753041267395,0.2439
8.61166524887085,0.2441
8.707951307296753,0.244
8.771340131759644,0.2441
8.867424488067627,0.244
8.931777238845825,0.2441
9.02823805809021,0.2441
9.093417644500732,0.2443
9.173418998718262,0.2439
9.270411968231201,0.244
9.33466625213623,0.2441
9.43152403831482,0.2443
9.496168613433838,0.2443
9.56081247329712,0.244
9.657481908798218,0.244
9.72123646736145,0.2441
9.818156719207764,0.2441
9.882290363311768,0.2441
9.978606462478638,0.2439
10.042957782745361,0.244
10.138636350631714,0.2441
10.20289921760559,0.2443
10.299091577529907,0.2441
10.362988710403442,0.2441
10.458979845046997,0.244
10.522955417633057,0.2443
10.618189334869385,0.2441
10.681724786758423,0.2443
10.77668023109436,0.2439
10.840813875198364,0.2441
10.936475276947021,0.2441
11.03088927268982,0.2441
11.094206094741821,0.2441
11.189802408218384,0.2441
11.253128290176392,0.2444
11.349005460739136,0.2443
11.412741422653198,0.2443
11.509578466415405,0.2443
11.574182033538818,0.2443
11.670147895812988,0.2443
11.75112771987915,0.244
11.814611673355103,0.2443
11.910752296447754,0.2445
11.975647926330566,0.2444
12.039718389511108,0.2441
12.136516094207764,0.2441
12.200292110443115,0.2443
12.297392845153809,0.2441
12.361624717712402,0.2444
12.458303689956665,0.2444
12.523171424865723,0.2443
12.619385957717896,0.2441
12.682803630828857,0.2446
12.777479410171509,0.2443
12.840870141983032,0.2443
12.936595916748047,0.2446
13.000221729278564,0.2445
13.096147060394287,0.2443
13.19124460220337,0.2443
13.253709077835083,0.2445
13.34959888458252,0.2444
13.412765979766846,0.2446
13.507993698120117,0.2445
13.571675300598145,0.2444
13.667838335037231,0.2443
13.731557130813599,0.2444
13.825737714767456,0.2446
13.889103412628174,0.2448
13.985535383224487,0.2444
14.049509048461914,0.2444
14.146225690841675,0.2444
14.21072769165039,0.2446
14.307780504226685,0.2445
14.372416973114014,0.2446
14.468508958816528,0.2444
14.548908233642578,0.2446
14.612847089767456,0.2446
14.70887541770935,0.2446
14.77369236946106,0.2446
14.870188474655151,0.2445
14.93409276008606,0.2444
15.030295133590698,0.2445
15.094484329223633,0.2446
15.190937995910645,0.2448
15.255526304244995,0.2443
15.319833278656006,0.2444
15.416063070297241,0.2445
15.480435609817505,0.2446
15.576528072357178,0.2444
15.640845537185669,0.2445
15.737927675247192,0.2444
15.802103042602539,0.2448
15.89783263206482,0.2445
15.962426662445068,0.2446
16.059241771697998,0.2444
16.12352967262268,0.2444
16.22039556503296,0.2445
16.283873081207275,0.2446
16.38017225265503,0.2446
16.444555521011353,0.2445
16.540759563446045,0.2449
16.604992151260376,0.2446
16.701581239700317,0.2448
16.76548171043396,0.2445
16.845552921295166,0.2444
16.94187068939209,0.2448
17.006410360336304,0.2448
17.103384733200073,0.2448
17.16741919517517,0.2443
17.263660669326782,0.2445
17.327775955200195,0.2448
17.40835213661194,0.2448
17.505063772201538,0.2448
17.56863236427307,0.2445
17.66398859024048,0.2448
17.728599309921265,0.2448
17.824886322021484,0.2448
17.888999700546265,0.2445
17.98603129386902,0.2446
18.050354719161987,0.2445
18.146594047546387,0.245
18.211031675338745,0.2446
18.307390213012695,0.2446
18.37207055091858,0.245
18.46897602081299,0.2445
18.53313970565796,0.245
18.629497289657593,0.2453
18.69367480278015,0.245
18.79029679298401,0.245
18.8549542427063,0.2448
18.951361656188965,0.2448
19.01594614982605,0.2451
19.08007502555847,0.2449
19.1756374835968,0.2451
19.240260124206543,0.245
19.33681845664978,0.2451
19.401373386383057,0.2449
19.498237133026123,0.2449
19.562517642974854,0.2448
19.65923047065735,0.2446
19.72362732887268,0.245
19.820335149765015,0.245
19.88481092453003,0.245
19.981265783309937,0.2448
20.04508137702942,0.2446
20.141605377197266,0.2449
20.206243991851807,0.2448
20.303224086761475,0.2454
20.367761373519897,0.2446
20.46343207359314,0.2446
20.527597188949585,0.2449
20.623570680618286,0.2451
20.70378589630127,0.2453
20.768381595611572,0.2454
20.86506724357605,0.2451
20.929001331329346,0.2448
21.024821758270264,0.2451
21.089152097702026,0.2454
21.18595600128174,0.2451
21.250322103500366,0.2449
21.346665620803833,0.245
21.41121768951416,0.2454
21.507132530212402,0.2455
21.571542024612427,0.2453
21.668075561523438,0.2448
21.732768774032593,0.2449
21.829199075698853,0.2451
21.892787218093872,0.2449
21.988643646240234,0.2454
22.05314564704895,0.245
22.15004849433899,0.2454
22.214412212371826,0.2453
22.311217784881592,0.2448
22.375462770462036,0.2453
22.47118592262268,0.2453
22.535706758499146,0.2453
22.60027003288269,0.245
22.696817636489868,0.2455
22.76071286201477,0.2455
22.857100009918213,0.2453
22.921186447143555,0.2449
23.01813006401062,0.245
23.082714319229126,0.2453
23.17877173423767,0.2451
23.2431697845459,0.245
23.338837146759033,0.2448
23.40372061729431,0.2449
23.499958992004395,0.2449
23.56476092338562,0.2451
23.661402463912964,0.2448
23.725822687149048,0.2449
23.82199454307556,0.245
23.885687828063965,0.2449
23.98207402229309,0.2451
24.046254634857178,0.2448
24.143483638763428,0.2453
24.207181215286255,0.2451
24.303792238235474,0.245
24.367995262145996,0.2449
24.464890003204346,0.2449
24.52909779548645,0.2451
24.625842809677124,0.2451
24.68984842300415,0.2451
24.786714792251587,0.2451
24.8512864112854,0.2453
24.948211193084717,0.2451
25.012905597686768,0.2453
25.109180688858032,0.2451
25.189124822616577,0.2451
25.253929615020752,0.2449
25.351044416427612,0.245
25.415003061294556,0.2453
25.511414051055908,0.2451
25.575439453125,0.2448
25.67182159423828,0.2451
25.720197677612305,0.245
25.817078113555908,0.2454
25.881760358810425,0.2454
25.9786217212677,0.2453
26.042617797851562,0.245
26.138696432113647,0.2454
26.202651739120483,0.2454
26.282686233520508,0.2451
26.3793203830719,0.2451
26.443482637405396,0.2453
26.539750814437866,0.2454
26.60323667526245,0.2453
26.699776649475098,0.2453
26.764309883117676,0.2451
26.86046314239502,0.245
26.923920392990112,0.245
27.020174980163574,0.2451
27.08483600616455,0.2454
27.181248426437378,0.2453
27.245783805847168,0.2453
27.34239959716797,0.2453
27.405651569366455,0.2454
27.485870361328125,0.2454
27.58236336708069,0.2453
27.647017002105713,0.2453
27.743863582611084,0.2453
27.808148860931396,0.2455
27.904069900512695,0.2453
27.968428134918213,0.245
28.04895567893982,0.2451
28.145573377609253,0.2453
28.209600925445557,0.2453
28.30605721473694,0.2454
28.370166778564453,0.2451
28.46641445159912,0.2454
28.53102731704712,0.2453
28.61140727996826,0.2454
28.70780873298645,0.2454
28.771780967712402,0.2454
28.867997407913208,0.2453
28.93268895149231,0.2454
29.028663873672485,0.2453
29.093111276626587,0.2453
29.173144578933716,0.245
29.269441843032837,0.2455
29.334105253219604,0.2454
29.430264472961426,0.2453
29.495123624801636,0.2454
29.591477394104004,0.2453
29.655375003814697,0.2455
29.73496699333191,0.2455
29.83066415786743,0.2451
29.89410638809204,0.2453
29.99081540107727,0.2453
30.05480194091797,0.2453
30.151323795318604,0.2455
30.216034650802612,0.2454
30.280327558517456,0.2455
30.375837564468384,0.2453
30.44313645362854,0.2455
30.54273295402527,0.2455
30.60036015510559,0.2455
30.692502737045288,0.2454
30.78769040107727,0.2454
30.85233998298645,0.2455
30.948709726333618,0.2454
31.01264190673828,0.2455
31.109694242477417,0.2455
31.174315452575684,0.2453
31.27064299583435,0.2453
31.33540368080139,0.2455
31.39989399909973,0.2456
31.49578619003296,0.2453
31.599377870559692,0.2454
31.656191110610962,0.2455
31.728290796279907,0.2455
31.81137442588806,0.2454
31.891812086105347,0.2453
31.986976385116577,0.2454
32.05071568489075,0.2458
32.14592218399048,0.2454
32.20987153053284,0.2456
32.30519199371338,0.2454
32.36930012702942,0.2454
32.465927600860596,0.2455
32.53068923950195,0.2456
32.627169132232666,0.2455
32.691636085510254,0.2454
32.788163900375366,0.2454
32.85216736793518,0.2456
32.9476797580719,0.2456
33.01166296005249,0.2451
33.106953144073486,0.2456
33.171040534973145,0.2459
33.26731872558594,0.2453
33.33223915100098,0.246
33.425660371780396,0.2456
33.490047216415405,0.2458
33.58609080314636,0.2453
33.65009117126465,0.2453
33.75077438354492,0.2459
33.80843997001648,0.2461
33.90530586242676,0.2453
33.98492741584778,0.2456
34.04867887496948,0.2459
34.14407730102539,0.2459
34.207942724227905,0.2458
34.30413556098938,0.2456
34.368093729019165,0.2453
34.464048862457275,0.2458
34.52772068977356,0.2455
34.6238477230072,0.2455
34.68727397918701,0.2455
34.76719117164612,0.2458
34.86404323577881,0.2456
34.928067207336426,0.2455
35.024516582489014,0.2456
35.08842182159424,0.2455
35.1845486164093,0.2454
35.248273849487305,0.2456
35.34401321411133,0.2455
35.40849494934082,0.2455
35.50537061691284,0.2456
35.5697066783905,0.246
35.66571116447449,0.2458
35.73020029067993,0.2459
35.82634091377258,0.2456
35.890862226486206,0.2458
35.987298250198364,0.2459
36.051156520843506,0.2459
36.14709520339966,0.246
36.21155261993408,0.2456
36.3078875541687,0.2454
36.37212324142456,0.2454
36.46780967712402,0.2456
36.53224468231201,0.2459
36.62777876853943,0.2456
36.69191288948059,0.2458
36.7876935005188,0.246
36.851186752319336,0.2459
36.947375535964966,0.2459
37.01105213165283,0.2453
37.10803556442261,0.2454
37.188358306884766,0.2454
37.25167894363403,0.2459
37.35034227371216,0.2456
37.410613775253296,0.2455
37.50582695007324,0.2456
37.57053589820862,0.246
37.66623497009277,0.2458
37.73091101646423,0.2455
37.82754039764404,0.2459
37.908074617385864,0.2454
37.971749782562256,0.2461
38.05295991897583,0.2458
38.12633776664734,0.2456
38.20116877555847,0.2459
38.297056913375854,0.2455
38.38198113441467,0.246
38.44652247428894,0.2461
38.54272532463074,0.246
38.60737633705139,0.2458
38.70420980453491,0.2456
38.76879048347473,0.2461
38.86492109298706,0.2459
38.92919635772705,0.2456
39.02543330192566,0.246
39.089229345321655,0.2456
39.17552733421326,0.2458
39.24891018867493,0.2459
39.329410552978516,0.2456
39.42305588722229,0.246
39.4892041683197,0.2456
39.58603072166443,0.2456
39.649604082107544,0.2458
39.746134757995605,0.2455
39.80952858924866,0.2463
39.90491557121277,0.2453
39.98019480705261,0.2455
40.04740238189697,0.2456
40.143596172332764,0.2459
40.20746898651123,0.2459
40.30303692817688,0.2455
40.36735534667969,0.2456
40.46322512626648,0.2459
40.52683687210083,0.2463
40.62503266334534,0.2458
