Tempo_s,Corrente_A
0.055520057678222656,0.00023
0.15403294563293457,0.00023
0.22986960411071777,0.00023
0.28734588623046875,0.00023
0.3779027462005615,0.00023
0.4451436996459961,0.00023
0.5454356670379639,0.00023
0.612229585647583,0.00023
0.7017946243286133,0.00023
0.7652356624603271,0.00023
0.8576664924621582,0.00023
0.9287705421447754,0.00023
1.0135807991027832,0.00023
1.077894687652588,0.00023
1.1768250465393066,0.00023
1.2364730834960938,0.00023
1.3558950424194336,0.00023
1.4188365936279297,0.00023
1.493468999862671,0.00023
1.582432508468628,0.00023
1.6414401531219482,0.00023
1.7423934936523438,0.00023
1.8242151737213135,0.00023
1.8925626277923584,0.00023
1.956681728363037,0.00023
2.0476531982421875,0.00023
2.147120714187622,0.00023
2.2032651901245117,0.00023
2.278995990753174,0.00023
2.3863027095794678,0.00023
2.458935022354126,0.00023
2.5189685821533203,0.00023
2.611001968383789,0.00023
2.7020552158355713,0.00023
2.768552303314209,0.00023
2.8418068885803223,0.00023
2.942734718322754,0.00023
3.0039117336273193,0.00023
3.102202892303467,0.00023
3.159959316253662,0.00023
3.2672879695892334,0.00023
3.3252410888671875,0.00023
3.3992342948913574,0.00023
3.5013997554779053,0.00023
3.5684213638305664,0.00023
3.642824411392212,0.00023
3.7248597145080566,0.00023
3.8177149295806885,0.00023
3.9245965480804443,0.00023
3.9586853981018066,0.00023
4.050627708435059,0.00023
4.140547275543213,0.00023
4.215620279312134,0.00023
4.2822630405426025,0.00023
4.357738256454468,0.00023
4.457911491394043,0.00023
4.549093961715698,0.00023
4.615218877792358,0.00023
4.71358585357666,0.00023
4.7625672817230225,0.00023
4.87168025970459,0.00023
4.938206195831299,0.00023
5.00448203086853,0.00023
5.096570730209351,0.00023
5.1629767417907715,0.00023
5.246427297592163,0.00023
5.3213396072387695,0.00023
5.4048357009887695,0.00023
5.480792760848999,0.00023
5.597134828567505,0.00023
5.653873443603516,0.00023
5.735619783401489,0.00023
5.8095009326934814,0.00023
5.907481670379639,0.00023
5.97467041015625,0.00023
6.0624048709869385,0.00023
6.123278856277466,0.00023
6.198254108428955,0.00023
6.29012656211853,0.00023
6.372985363006592,0.00023
6.447416543960571,0.00023
6.531390905380249,0.00023
6.6056694984436035,0.00023
6.679832935333252,0.00023
6.772452354431152,0.00023
6.864870548248291,0.00023
6.930870294570923,0.00023
7.005849838256836,0.00023
7.105932950973511,0.00023
7.171974420547485,0.00023
7.237836837768555,0.00023
7.330505609512329,0.00023
7.420112133026123,0.00023
7.487342357635498,0.00023
7.562741041183472,0.00023
7.662205457687378,0.00023
