Tempo_s,Voltagem_V
0.06186175346374512,2.2812
0.15727734565734863,2.2812
0.22110295295715332,2.2808
0.30106472969055176,2.2805
0.39697933197021484,2.2808
0.459395170211792,2.281
0.5646696090698242,2.2811
0.6449692249298096,2.281
0.7086915969848633,2.2809
0.7812206745147705,2.281
0.8764889240264893,2.2805
0.9401133060455322,2.2806
1.019388198852539,2.2804
1.115757703781128,2.28
1.1787090301513672,2.2798
1.2738220691680908,2.2801
1.3688747882843018,2.2803
1.4330084323883057,2.2798
1.5280447006225586,2.2801
1.591386079788208,2.2801
1.6865239143371582,2.2804
1.7446792125701904,2.2803
1.8389623165130615,2.2804
1.9021821022033691,2.2805
1.9982516765594482,2.2805
2.061943769454956,2.2799
2.15580153465271,2.2803
2.2193260192871094,2.2803
2.314314365386963,2.2804
2.377657890319824,2.2804
2.473388671875,2.28
2.568723678588867,2.2801
2.632262945175171,2.2803
2.7272322177886963,2.2803
2.781933307647705,2.2799
2.8842573165893555,2.2803
2.947547435760498,2.2801
3.044743537902832,2.2801
3.107342481613159,2.28
3.203338623046875,2.2801
3.2669873237609863,2.2799
3.3628921508789062,2.2801
3.4262967109680176,2.2798
3.5213825702667236,2.2801
3.5845868587493896,2.2796
3.681027889251709,2.2798
3.7442409992218018,2.2796
3.8365113735198975,2.2803
3.89894437789917,2.2804
3.9972195625305176,2.28
4.060845613479614,2.28
4.155676364898682,2.2801
4.21933388710022,2.2801
4.314617156982422,2.2798
4.393882513046265,2.2801
4.457194089889526,2.2799
4.554201364517212,2.2801
4.617254972457886,2.2801
4.713594436645508,2.28
4.821130275726318,2.28
4.8851799964904785,2.2801
4.9489617347717285,2.2799
5.043947219848633,2.28
5.107340335845947,2.2803
5.202704429626465,2.28
5.266105651855469,2.2796
5.3610382080078125,2.2799
5.425714731216431,2.28
5.520426034927368,2.2803
5.583832025527954,2.2799
5.679303407669067,2.2799
5.743632078170776,2.28
5.843432664871216,2.2799
5.9382483959198,2.28
6.00184178352356,2.2799
6.081170082092285,2.2795
6.145205974578857,2.2801
6.240498304367065,2.2801
6.304449081420898,2.28
6.39938497543335,2.28
6.462957859039307,2.28
6.55859637260437,2.28
6.621852874755859,2.2799
6.716782093048096,2.2799
6.7807722091674805,2.28
6.869401454925537,2.2803
6.964478969573975,2.28
7.027421236038208,2.2799
7.123533010482788,2.28
7.185322999954224,2.2799
7.282008171081543,2.28
7.345531702041626,2.2798
7.425978183746338,2.2799
7.5229692459106445,2.2795
7.585458755493164,2.2796
7.681158065795898,2.2798
7.745150566101074,2.2799
7.834518671035767,2.2803
7.899982452392578,2.2796
7.997792720794678,2.28
8.060389757156372,2.28
8.154863119125366,2.2799
8.218632221221924,2.28
8.313549995422363,2.2799
8.406820058822632,2.2796
8.470259189605713,2.28
8.565798044204712,2.28
8.630196332931519,2.2798
8.726072549819946,2.2796
8.789079189300537,2.2796
8.884450197219849,2.2794
8.947598218917847,2.2798
9.043686389923096,2.2798
9.105445146560669,2.2796
9.208276271820068,2.2795
9.270761251449585,2.2796
9.364750146865845,2.2799
9.430006980895996,2.2796
9.524960041046143,2.2798
9.587487697601318,2.28
9.681997537612915,2.2799
9.744483470916748,2.28
9.84092402458191,2.2796
9.898836135864258,2.2796
9.994360208511353,2.2799
10.05752682685852,2.28
10.153772354125977,2.2799
10.21678352355957,2.2798
10.311862468719482,2.2796
10.408776760101318,2.2798
10.487969398498535,2.2794
10.552334785461426,2.2796
10.648705244064331,2.2794
10.71041226387024,2.2798
10.80673599243164,2.2796
10.869927644729614,2.2795
10.962463855743408,2.2798
11.050904512405396,2.2796
11.120562553405762,2.2793
11.18351936340332,2.2798
11.278281927108765,2.2795
11.342850685119629,2.2796
11.437813997268677,2.2798
11.500485897064209,2.2796
11.595999479293823,2.2793
11.675207376480103,2.2793
11.738329410552979,2.2796
11.821095705032349,2.2796
11.899529218673706,2.2796
12.00223183631897,2.2794
12.082231283187866,2.2796
12.144952058792114,2.2798
12.240163326263428,2.2798
12.305208683013916,2.2794
12.399777173995972,2.2798
12.464435338973999,2.2795
12.560377359390259,2.2793
12.621788263320923,2.2795
12.731865406036377,2.2795
12.782873630523682,2.2795
12.869356393814087,2.2795
12.946681022644043,2.2798
13.044252395629883,2.2796
13.106775283813477,2.2795
13.201550483703613,2.2794
13.26450800895691,2.2795
13.360292911529541,2.2795
13.422241926193237,2.2799
13.50356388092041,2.2795
13.583348274230957,2.2794
13.677237749099731,2.2795
13.73981785774231,2.2791
13.835079669952393,2.2794
13.922600030899048,2.2794
14.001484155654907,2.2795
14.065380096435547,2.2795
14.160183906555176,2.2793
14.223958015441895,2.2793
14.321543216705322,2.2794
14.381508111953735,2.2794
14.488210678100586,2.2795
14.54019808769226,2.2795
14.635148763656616,2.2794
14.698669195175171,2.2793
14.796424865722656,2.2794
14.888637065887451,2.2793
14.945988655090332,2.2794
15.04341983795166,2.2794
15.105878829956055,2.2795
15.201941013336182,2.2791
15.26493787765503,2.2793
15.361516952514648,2.2794
15.434499263763428,2.2795
15.532755613327026,2.279
15.598045349121094,2.2793
15.662731409072876,2.2793
15.75818419456482,2.2794
15.82187819480896,2.2794
15.917643785476685,2.2793
15.977295160293579,2.2794
16.074862480163574,2.2793
16.138575077056885,2.2791
16.23504900932312,2.2793
16.316530227661133,2.2795
16.37907886505127,2.2789
16.474077463150024,2.2793
16.5372474193573,2.2793
16.632624626159668,2.2793
16.72732377052307,2.2791
16.79007339477539,2.2791
16.886011362075806,2.2793
16.94923448562622,2.279
17.043121337890625,2.2794
17.10473370552063,2.2791
17.200082302093506,2.2795
17.263540983200073,2.2793
17.358741998672485,2.279
17.422433376312256,2.2791
17.51818037033081,2.2791
17.597907304763794,2.2794
17.661877393722534,2.2789
17.757890224456787,2.2793
17.82171869277954,2.2796
17.919286251068115,2.279
17.982759714126587,2.2791
18.074171781539917,2.2793
18.137453079223633,2.2793
18.23291802406311,2.2794
18.297083616256714,2.2796
18.393133401870728,2.2791
18.47232985496521,2.279
18.569051504135132,2.2791
18.632203817367554,2.2795
18.72762179374695,2.279
18.79084539413452,2.2791
18.886127471923828,2.2794
18.94965386390686,2.2791
19.05049419403076,2.2795
19.113463878631592,2.2795
19.208149671554565,2.2795
19.272560358047485,2.2791
19.36716890335083,2.2793
19.430887460708618,2.2791
19.526230812072754,2.2791
19.59028935432434,2.2793
19.686076641082764,2.279
19.74971318244934,2.2791
19.846140146255493,2.2791
19.925472021102905,2.279
19.988415479660034,2.279
20.061588764190674,2.2791
20.156954765319824,2.2791
20.22014307975769,2.279
20.317322731018066,2.2794
20.37881350517273,2.2791
20.475590705871582,2.2786
20.539029121398926,2.2788
20.6336669921875,2.2788
20.697946786880493,2.2791
20.794132947921753,2.2788
20.858715534210205,2.279
20.953014135360718,2.279
21.04163956642151,2.2786
21.097434997558594,2.2793
21.192890405654907,2.279
21.288471460342407,2.2789
21.351120948791504,2.2793
21.447848558425903,2.2786
21.511893272399902,2.2788
21.607409954071045,2.2788
21.671263217926025,2.2789
21.767681121826172,2.2789
21.830960512161255,2.2791
21.926493167877197,2.2788
21.989407777786255,2.2789
22.090530157089233,2.2786
22.15300679206848,2.2786
22.24822449684143,2.2788
22.308233737945557,2.279
22.407273530960083,2.2791
22.47009038925171,2.279
22.56593608856201,2.2788
22.628836631774902,2.2789
22.72298812866211,2.279
22.7861590385437,2.2786
22.880228757858276,2.279
22.943876028060913,2.2789
23.03884482383728,2.2789
23.102702140808105,2.2789
23.19733476638794,2.279
23.25982642173767,2.279
23.35509991645813,2.279
23.419153451919556,2.2791
23.514655351638794,2.279
23.585917711257935,2.279
23.67225408554077,2.2786
23.76839017868042,2.2788
23.832690477371216,2.2788
23.928287744522095,2.279
23.990495920181274,2.2788
24.08700180053711,2.2786
24.149468660354614,2.2786
24.245261669158936,2.2786
24.30842876434326,2.2789
24.405229330062866,2.2789
24.469656705856323,2.2785
24.558383464813232,2.2788
24.622655153274536,2.2789
24.719297647476196,2.2786
24.781908750534058,2.2788
24.877465963363647,2.2788
24.95650029182434,2.2784
25.018799543380737,2.2786
25.12399983406067,2.2789
25.18688130378723,2.2789
25.283668756484985,2.2786
25.365073680877686,2.2788
25.427448987960815,2.2786
25.52436089515686,2.2786
25.587829113006592,2.279
25.68325710296631,2.2786
25.747126579284668,2.2788
25.843318462371826,2.2784
25.906201124191284,2.2784
26.002089977264404,2.2785
26.06409764289856,2.2789
26.156508684158325,2.2789
26.219430923461914,2.2784
26.314523458480835,2.2786
26.377459049224854,2.2785
26.489468336105347,2.2789
26.55203890800476,2.2784
26.648094654083252,2.2789
26.71128487586975,2.2789
26.807431936264038,2.2788
26.870999097824097,2.279
26.966248750686646,2.2789
27.02849817276001,2.2788
27.125134468078613,2.279
27.208571434020996,2.2789
27.270923137664795,2.2789
27.367679834365845,2.2788
27.440271615982056,2.2786
27.504483938217163,2.2786
27.598886489868164,2.2789
27.66355299949646,2.2788
27.758608102798462,2.2786
27.822094440460205,2.2788
27.917747259140015,2.2783
27.980636596679688,2.279
28.07573676109314,2.2786
28.139513731002808,2.279
28.224372386932373,2.2788
28.32045841217041,2.2784
28.383618593215942,2.2786
28.479463815689087,2.2784
28.54374599456787,2.2789
28.639134168624878,2.2785
28.702200412750244,2.2789
28.797669172286987,2.2786
28.859989643096924,2.2784
